"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","P51","Gross fixed capital formation","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","6","Millions",,,1224968,,
"USA","United States","P51","Gross fixed capital formation","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","6","Millions",,,1243588.5,,
"USA","United States","P51","Gross fixed capital formation","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","6","Millions",,,1270507,,
"USA","United States","P51","Gross fixed capital formation","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","6","Millions",,,1310729.8,,
"USA","United States","P51","Gross fixed capital formation","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","6","Millions",,,1325868.8,,
"USA","United States","P51","Gross fixed capital formation","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","6","Millions",,,1344247.8,,
"USA","United States","P51","Gross fixed capital formation","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","6","Millions",,,1349832.3,,
"USA","United States","P51","Gross fixed capital formation","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","6","Millions",,,1368623,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1972-Q1","Q1-1972","USD","US Dollar","6","Millions",,,67433.8,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1972-Q2","Q2-1972","USD","US Dollar","6","Millions",,,68930.5,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1972-Q3","Q3-1972","USD","US Dollar","6","Millions",,,69647.3,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1972-Q4","Q4-1972","USD","US Dollar","6","Millions",,,73714.3,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1973-Q1","Q1-1973","USD","US Dollar","6","Millions",,,77484.8,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1973-Q2","Q2-1973","USD","US Dollar","6","Millions",,,78881.5,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1973-Q3","Q3-1973","USD","US Dollar","6","Millions",,,79803.5,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1973-Q4","Q4-1973","USD","US Dollar","6","Millions",,,80518,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1974-Q1","Q1-1974","USD","US Dollar","6","Millions",,,81700.3,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1974-Q2","Q2-1974","USD","US Dollar","6","Millions",,,84002.8,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1974-Q3","Q3-1974","USD","US Dollar","6","Millions",,,85907.8,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1974-Q4","Q4-1974","USD","US Dollar","6","Millions",,,85090.8,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1975-Q1","Q1-1975","USD","US Dollar","6","Millions",,,84343.8,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1975-Q2","Q2-1975","USD","US Dollar","6","Millions",,,84100.5,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1975-Q3","Q3-1975","USD","US Dollar","6","Millions",,,88026.3,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1975-Q4","Q4-1975","USD","US Dollar","6","Millions",,,91442,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1976-Q1","Q1-1976","USD","US Dollar","6","Millions",,,95711.8,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1976-Q2","Q2-1976","USD","US Dollar","6","Millions",,,97206.5,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1976-Q3","Q3-1976","USD","US Dollar","6","Millions",,,99053.3,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1976-Q4","Q4-1976","USD","US Dollar","6","Millions",,,103781.5,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1977-Q1","Q1-1977","USD","US Dollar","6","Millions",,,109225,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1977-Q2","Q2-1977","USD","US Dollar","6","Millions",,,116112.5,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1977-Q3","Q3-1977","USD","US Dollar","6","Millions",,,119219.5,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1977-Q4","Q4-1977","USD","US Dollar","6","Millions",,,122893.8,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1978-Q1","Q1-1978","USD","US Dollar","6","Millions",,,125712.3,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1978-Q2","Q2-1978","USD","US Dollar","6","Millions",,,137819.8,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1978-Q3","Q3-1978","USD","US Dollar","6","Millions",,,144270.8,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1978-Q4","Q4-1978","USD","US Dollar","6","Millions",,,150350,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q1","Q1-1979","USD","US Dollar","6","Millions",,,152921,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q2","Q2-1979","USD","US Dollar","6","Millions",,,157204.5,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q3","Q3-1979","USD","US Dollar","6","Millions",,,164717.8,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q4","Q4-1979","USD","US Dollar","6","Millions",,,166919,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q1","Q1-1980","USD","US Dollar","6","Millions",,,170093.5,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q2","Q2-1980","USD","US Dollar","6","Millions",,,161559.3,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q3","Q3-1980","USD","US Dollar","6","Millions",,,165824.3,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q4","Q4-1980","USD","US Dollar","6","Millions",,,174901.8,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q1","Q1-1981","USD","US Dollar","6","Millions",,,181756.8,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q2","Q2-1981","USD","US Dollar","6","Millions",,,185848.5,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q3","Q3-1981","USD","US Dollar","6","Millions",,,188511,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q4","Q4-1981","USD","US Dollar","6","Millions",,,192643.5,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1982-Q1","Q1-1982","USD","US Dollar","6","Millions",,,190004.8,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1982-Q2","Q2-1982","USD","US Dollar","6","Millions",,,188543.3,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1982-Q3","Q3-1982","USD","US Dollar","6","Millions",,,186139.5,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1982-Q4","Q4-1982","USD","US Dollar","6","Millions",,,188203.5,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1983-Q1","Q1-1983","USD","US Dollar","6","Millions",,,191323.3,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1983-Q2","Q2-1983","USD","US Dollar","6","Millions",,,197126.8,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1983-Q3","Q3-1983","USD","US Dollar","6","Millions",,,207740.8,,
"USA","United States","P51A","Gross fixed capital formation by asset","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1983-Q4","Q4-1983","USD","US Dollar","6","Millions",,,218240.8,,
